Afghanistan,AFG,Rule of Law: Standard Error,RL.STD.ERR,0.367785513,0.338896364,0.278387576,0.306615919,0.304139674,0.21536094,0.213768035,0.202961043,0.255292088,0.224518284,0.184653759,0.182578951,0.172630548,0.167596221,0.158260152,0.175519407
Afghanistan,AFG,Voice and Accountability: Estimate,VA.EST,-1.896505952,-2.039168358,-1.979517102,-1.571304917,-1.281051397,-1.247892737,-1.179165006,-1.190847874,-1.124618292,-1.236095667,-1.460451245,-1.481581569,-1.404246688,-1.319378972,-1.28825438,-1.161955595
Afghanistan,AFG,Voice and Accountability: Number of Sources,VA.NO.SRC,3,3,3,5,4,6,7,8,9,9,9,9,9,10,11,9
Afghanistan,AFG,Voice and Accountability: Percentile Rank,VA.PER.RNK,1.923076868,0.480769217,1.442307711,6.730769157,12.01923084,13.94230747,13.46153831,13.94230747,16.34615326,13.46153831,8.530805588,7.582938194,9.389671326,11.37440777,13.27014256,15.76354694
Afghanistan,AFG,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,0,0,0,1.91387558,6.220095634,6.220095634,8.133971214,8.612440109,9.569377899,8.133971214,4.245283127,4.245283127,4.672897339,6.603773594,7.075471878,9.8039217
Afghanistan,AFG,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,9.090909004,7.177033424,8.133971214,12.44019127,22.48803902,21.53110123,23.44497681,21.53110123,24.4019146,20.09569359,13.20754719,13.679245,14.01869202,16.50943375,16.98113251,22.54901886
Afghanistan,AFG,Voice and Accountability: Standard Error,VA.STD.ERR,0.300243706,0.298283249,0.296789616,0.201520264,0.213089913,0.19285807,0.189307958,0.15778102,0.152374282,0.15115495,0.153945267,0.148724258,0.148262143,0.137026384,0.124388516,0.136482239
Albania,ALB,Control of Corruption: Estimate,CC.EST,-1.090980411,-1.008591175,-0.824482322,-0.856775105,-0.768750072,-0.671658039,-0.746664345,-0.805980444,-0.659164071,-0.545419455,-0.493278325,-0.488577753,-0.647341132,-0.723547757,-0.716902256,-0.55289042
Albania,ALB,Control of Corruption: Number of Sources,CC.NO.SRC,2,4,5,5,6,8,9,11,11,11,11,11,12,12,11,11
Albania,ALB,Control of Corruption: Percentile Rank,CC.PER.RNK,11.70731735,13.65853691,21.95121956,25.85365868,25.85365868,27.31707382,26.34146309,22.43902397,29.61165047,34.95145798,37.79904175,36.66666794,28.4360199,26.79425812,26.31579018,35.57692337
Albania,ALB,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,0.485436887,2.427184582,5.339805603,3.883495092,10.67961121,16.01941681,15.53398037,12.13592243,18.84057999,23.18840599,25.23809433,27.48815155,20.28301811,19.04761887,17.61904716,24.88038254
Albania,ALB,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,43.20388412,35.43689346,41.26213455,38.34951401,40.29126358,44.17475891,38.34951401,34.95145798,41.06280136,46.85990524,50.95238113,49.76303482,40.09434128,38.09523773,38.57143021,47.36841965
Albania,ALB,Control of Corruption: Standard Error,CC.STD.ERR,0.473868519,0.278848648,0.252629876,0.230730072,0.177677289,0.16711174,0.151939437,0.152898908,0.152986109,0.142146051,0.149394035,0.137479171,0.133813456,0.127477229,0.132725909,0.13715452
Albania,ALB,Government Effectiveness: Estimate,GE.EST,-0.801710367,-0.691084683,-0.82572192,-0.569159448,-0.607263327,-0.443799525,-0.627255738,-0.456362158,-0.377832055,-0.347186804,-0.238993436,-0.271427512,-0.201513648,-0.280327499,-0.333188027,-0.070645057
Albania,ALB,Government Effectiveness: Number of Sources,GE.NO.SRC,2,3,4,5,5,6,7,9,9,9,9,9,9,9,9,9
Albania,ALB,Government Effectiveness: Percentile Rank,GE.PER.RNK,22.43902397,24.87804794,20,32.68292618,31.21951294,40.48780441,31.21951294,39.02439117,42.23300934,44.17475891,48.32535934,45.45454407,47.86729813,44.97607803,43.54066849,51.92307663
Albania,ALB,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,6.796116352,11.1650486,7.766990185,15.53398037,14.0776701,19.41747665,16.9902916,26.69902992,26.57004738,28.98550797,36.66666794,32.38095093,37.26415253,31.4285717,30,37.32057571
Albania,ALB,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,43.68931961,46.11650467,40.77669907,48.54368973,49.02912521,56.79611588,45.14562988,50.97087479,52.65700531,55.55555725,57.61904907,57.1428566,60.37735748,57.61904907,55.23809433,63.63636398
Albania,ALB,Government Effectiveness: Standard Error,GE.STD.ERR,0.287293881,0.252338588,0.254891515,0.226213872,0.240714222,0.236155957,0.196511239,0.184971392,0.200999945,0.202197745,0.202902108,0.204843625,0.202693492,0.202433407,0.19953379,0.214526772
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.431562215,-0.660371065,-0.646670938,-0.387306333,-0.330530107,-0.449789017,-0.493627429,-0.485085338,-0.198142901,-0.033116732,-0.051232554,-0.191314235,-0.288555741,-0.158043861,0.054947209,0.47325477
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,3,3,3,4,5,6,6,6,6,6,7,8,8,8
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,31.25,25,26.44230843,30.76922989,34.61538315,29.32692337,29.32692337,29.80769157,37.98077011,43.06220245,42.65402985,39.62264252,38.20754623,40.28435898,48.81516647,61.65048599
Albania,ALB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,14.83253574,11.48325348,12.44019127,18.66028786,21.05263138,19.1387558,18.18181801,18.66028786,24.88038254,30,29.71698189,26.29108047,24.88262939,29.24528313,36.79245377,52.65700531
Albania,ALB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,55.02392197,44.01913834,45.93301392,54.54545593,51.67464066,48.32535934,46.41148376,44.01913834,53.11004639,58.09523773,57.54716873,53.52112579,50.70422363,53.30188751,61.320755,75.36231995
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.427591473,0.384286046,0.401493669,0.396672577,0.334909201,0.317562699,0.302105397,0.271082103,0.264641941,0.263800532,0.259542078,0.258404315,0.249122515,0.223004326,0.225610062,0.204798803
Albania,ALB,Regulatory Quality: Estimate,RQ.EST,-0.419195056,-0.1865751,-0.262939483,-0.250538796,-0.468513489,-0.161325097,-0.29964146,-0.094049588,0.069938019,0.14559795,0.247648001,0.232226595,0.235204279,0.167965606,0.175272644,0.22522743
Albania,ALB,Regulatory Quality: Number of Sources,RQ.NO.SRC,4,5,6,7,7,8,9,10,10,10,10,10,11,11,11,11
Albania,ALB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,34.31372452,44.11764526,38.72549057,43.62745285,36.27450943,49.01960754,45.58823395,51.47058868,55.82524109,55.3398056,58.37320709,56.93779755,56.87203979,56.45933151,57.4162674,60.57692337
Albania,ALB,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,17.56097603,23.4146347,22.43902397,27.31707382,20.48780441,34.14634323,26.8292675,40.48780441,47.82608795,51.20772934,52.8571434,52.38095093,52.83018875,48.57143021,48.57143021,50.71770477
Albania,ALB,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,57.56097412,61.95121765,58.04878235,57.07316971,48.78048706,59.51219559,54.14634323,57.56097412,62.80193329,63.28502274,68.09523773,68.57142639,69.3396225,66.66666412,67.14286041,68.89952087
Albania,ALB,Regulatory Quality: Standard Error,RQ.STD.ERR,0.373875797,0.30700025,0.278080881,0.226418763,0.19111979,0.189046606,0.175797939,0.176422536,0.176872581,0.175795004,0.16780974,0.163828611,0.157587692,0.171782389,0.173429787,0.179676145
Albania,ALB,Rule of Law: Estimate,RL.EST,-0.933233917,-1.202732563,-1.244480729,-0.921743572,-0.876727164,-0.756730676,-0.805466056,-0.730364561,-0.698921084,-0.636627913,-0.532582879,-0.435759485,-0.485332608,-0.569308341,-0.574120343,-0.370606244
Albania,ALB,Rule of Law: Number of Sources,RL.NO.SRC,5,6,8,9,9,10,11,13,13,13,13,14,15,15,14,13
Albania,ALB,Rule of Law: Percentile Rank,RL.PER.RNK,20.09569359,11.00478458,10.52631569,21.05263138,21.53110123,26.31579018,25.83732033,27.75119591,27.75119591,32.69230652,36.4928894,40.75829315,38.49765396,34.59715652,35.54502487,40.86538315
Albania,ALB,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,8.571428299,4.285714149,2.857142925,9.523809433,11.90476227,15.23809528,14.28571415,17.1428566,18.09523773,20.57416344,25.47169876,30.6603775,29.90654182,26.88679314,24.52830124,32.05741501
Albania,ALB,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,33.33333206,23.80952454,22.8571434,33.80952454,34.2857132,38.09523773,36.66666794,40,41.42856979,41.62679291,45.75471878,48.58490753,47.66355133,44.81132126,43.86792374,52.1531105
Albania,ALB,Rule of Law: Standard Error,RL.STD.ERR,0.261284351,0.247073755,0.208580747,0.208430022,0.200776488,0.178263158,0.176832467,0.153162807,0.153066427,0.149088025,0.14156355,0.135184392,0.127777174,0.125108942,0.128144845,0.135441005
Albania,ALB,Voice and Accountability: Estimate,VA.EST,-0.756353974,-0.4540461,-0.320970327,-0.044290248,0.056120474,0.033769593,0.032410435,0.054177932,0.093052283,0.159377471,0.126598909,0.112057611,0.050285105,-0.002466852,0.038708001,0.163576245
Albania,ALB,Voice and Accountability: Number of Sources,VA.NO.SRC,4,4,5,6,7,8,10,12,12,12,12,13,14,14,13,11
Albania,ALB,Voice and Accountability: Percentile Rank,VA.PER.RNK,24.51922989,36.05769348,40.38461685,47.59615326,48.55769348,50.48077011,52.88461685,49.51922989,51.44230652,53.84615326,53.55450058,53.55450058,51.64319229,50.23696518,51.18483353,54.67980194
Albania,ALB,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,14.35406685,22.48803902,27.75119591,41.14832687,40.19138718,41.14832687,39.71291733,42.5837326,44.97607803,46.41148376,44.81132126,45.75471878,43.45794296,42.45283127,43.39622498,48.03921509
Albania,ALB,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,38.2775116,49.76076508,50.23923492,54.54545593,57.89473724,58.85167313,59.33014297,56.45933151,56.93779755,58.85167313,58.01886749,58.01886749,56.07476807,56.13207626,56.13207626,59.80392075
Albania,ALB,Voice and Accountability: Standard Error,VA.STD.ERR,0.244525224,0.261691213,0.211050853,0.175440595,0.168026835,0.18300125,0.176077545,0.139530078,0.139211997,0.139327288,0.141514227,0.134264588,0.129487768,0.119421758,0.118859969,0.1277439
Algeria,DZA,Control of Corruption: Estimate,CC.EST,-0.47999078,-0.969703496,-0.948723316,-0.936569571,-0.66810143,-0.625487983,-0.422175199,-0.48602429,-0.515521705,-0.561762273,-0.546508968,-0.487805158,-0.495586395,-0.475628614,-0.467103869,-0.614451289
Algeria,DZA,Control of Corruption: Number of Sources,CC.NO.SRC,3,5,5,5,7,9,9,9,10,11,11,11,12,13,13,12
Algeria,DZA,Control of Corruption: Percentile Rank,CC.PER.RNK,33.17073059,15.1219511,14.14634132,21.46341515,30.24390221,28.29268265,41.46341324,37.56097412,36.40776825,34.46601868,34.44976044,37.1428566,37.44075775,39.23445129,39.71291733,31.73077011
Algeria,DZA,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,16.5048542,3.883495092,4.368932247,3.398058176,14.0776701,16.9902916,28.64077759,24.27184486,22.22222137,21.25603867,21.90476227,23.22274971,23.58490562,25.7142849,25.7142849,19.61722565
Algeria,DZA,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,60.67961121,31.55339813,32.52427292,34.46601868,45.63106918,47.08737946,51.94174576,51.45631027,51.20772934,48.3091774,50.95238113,53.08057022,52.35848999,52.38095093,52.38095093,46.41148376
Algeria,DZA,Control of Corruption: Standard Error,CC.STD.ERR,0.295878738,0.198518857,0.242535546,0.188430339,0.191816017,0.179640204,0.178441718,0.160922974,0.163808808,0.16242896,0.176442176,0.173735872,0.162375763,0.159775615,0.158965364,0.158818603
Algeria,DZA,Government Effectiveness: Estimate,GE.EST,-0.949501693,-0.809381068,-0.961020708,-0.614931822,-0.614756405,-0.520932257,-0.437365621,-0.522132099,-0.602842748,-0.611815095,-0.578284562,-0.476443648,-0.573073804,-0.547128677,-0.564920425,-0.511863232
Algeria,DZA,Government Effectiveness: Number of Sources,GE.NO.SRC,3,5,5,6,7,8,8,9,9,9,9,9,10,10,11,11
Algeria,DZA,Government Effectiveness: Percentile Rank,GE.PER.RNK,16.09756088,20.48780441,14.14634132,30.73170662,30.24390221,35.12195206,39.02439117,35.60975647,30.09708786,32.03883362,35.88516617,38.75598145,35.0710907,34.92823029,33.49282455,33.65384674
Algeria,DZA,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,5.825242519,10.19417477,6.796116352,17.47572899,17.47572899,20.87378693,27.18446541,23.30097008,16.42512131,16.90821266,20.47619057,24.2857151,18.39622688,21.4285717,21.4285717,20.09569359
Algeria,DZA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,32.52427292,34.95145798,30.09708786,45.14562988,43.68931961,48.05825424,50.48543549,46.11650467,45.89371872,45.89371872,47.61904907,49.52381134,45.75471878,46.19047546,45.23809433,45.45454407
Algeria,DZA,Government Effectiveness: Standard Error,GE.STD.ERR,0.248977259,0.200877756,0.207708076,0.18680732,0.172485396,0.167237297,0.169258311,0.175150827,0.191500127,0.189817786,0.187313572,0.192982793,0.18960382,0.190583199,0.176321775,0.190354973
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.859567761,-1.96150887,-1.503910661,-1.6978333,-1.77806592,-1.371520162,-0.929427505,-1.119556189,-1.125347614,-1.092846394,-1.21522963,-1.262490869,-1.364659786,-1.318566084,-1.184038281,-1.171418428
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,5,6,6,7,7,7,7,7,7,7,7,7
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,4.326922894,4.807692528,9.134614944,6.730769157,5.288461685,10.57692337,20.67307663,15.86538506,14.42307663,14.83253574,13.27014256,11.320755,10.37735844,9.952606201,12.32227516,10.19417477
Algeria,DZA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,2.392344475,0.95693779,2.87081337,1.91387558,2.392344475,4.78468895,10.04784679,8.612440109,9.090909004,9.523809433,8.018867493,5.164319038,5.633802891,5.660377502,8.018867493,8.695652008
Algeria,DZA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,11.00478458,10.04784679,19.1387558,16.26794243,12.91866016,19.61722565,31.57894707,25.35885239,23.44497681,23.33333397,20.28301811,20.65727615,18.30985832,18.86792374,20.28301811,18.84057999
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.365196347,0.335368752,0.334401309,0.311925083,0.291271776,0.284174234,0.277767032,0.246998012,0.242098153,0.243989944,0.241590008,0.241786435,0.242840871,0.228033185,0.229084641,0.20912455
Algeria,DZA,Regulatory Quality: Estimate,RQ.EST,-0.771423519,-0.71959722,-0.693144202,-0.593899727,-0.551086426,-0.544948697,-0.434031576,-0.577563226,-0.621586442,-0.79383415,-1.069766521,-1.165551543,-1.189157486,-1.292589307,-1.179161191,-1.206556559
Algeria,DZA,Regulatory Quality: Number of Sources,RQ.NO.SRC,4,6,6,7,8,9,9,9,9,9,9,9,9,9,9,9
Algeria,DZA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,23.03921509,22.54901886,23.03921509,28.92156792,29.90196037,29.90196037,38.23529434,29.90196037,27.18446541,21.84465981,13.39712906,10.52631569,9.952606201,9.090909004,11.96172237,9.615385056
Algeria,DZA,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,9.268292427,13.65853691,13.65853691,18.53658485,19.51219559,20.48780441,24.39024353,19.51219559,18.35748863,15.45893764,6.190476418,5.714285851,6.603773594,4.285714149,6.190476418,4.78468895
Algeria,DZA,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,41.46341324,36.5853653,37.56097412,43.90243912,46.341465,46.341465,50.24390411,44.87804794,41.54589462,33.33333206,23.80952454,20.95238113,21.69811249,18.09523773,21.90476227,19.61722565
Algeria,DZA,Regulatory Quality: Standard Error,RQ.STD.ERR,0.322193921,0.265778661,0.243807197,0.209761694,0.178312182,0.173411325,0.16515252,0.174652651,0.173637986,0.175594181,0.167762265,0.169503659,0.167858452,0.187556744,0.182710811,0.184914023
Algeria,DZA,Rule of Law: Estimate,RL.EST,-1.192538023,-1.176994324,-1.166723251,-0.590855837,-0.54437536,-0.554133654,-0.703649223,-0.644485116,-0.711783886,-0.706405878,-0.758093834,-0.749080479,-0.774966717,-0.753692389,-0.663249969,-0.733102083
Algeria,DZA,Rule of Law: Number of Sources,RL.NO.SRC,5,7,7,8,9,12,12,13,14,14,14,14,15,15,15,13
Algeria,DZA,Rule of Law: Percentile Rank,RL.PER.RNK,11.00478458,11.96172237,12.44019127,33.49282455,34.44976044,35.40670013,30.62200928,30.14354134,26.79425812,27.88461494,26.06635094,27.01421738,25.35211182,27.01421738,30.80568695,25.48077011
Algeria,DZA,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,5.238095284,5.238095284,4.761904716,23.33333397,23.80952454,21.90476227,18.5714283,20.95238113,18.09523773,20.09569359,17.45282936,17.92452812,16.82242966,16.98113251,20.75471687,14.83253574
Algeria,DZA,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,24.76190567,22.38095284,24.76190567,45.23809433,44.2857132,44.2857132,40,44.2857132,39.52381134,38.2775116,36.79245377,35.37735748,35.04673004,37.26415253,41.03773499,36.36363602
Algeria,DZA,Rule of Law: Standard Error,RL.STD.ERR,0.214277595,0.205617175,0.173146501,0.182404146,0.176951945,0.161070958,0.158595011,0.147751883,0.149087071,0.145668015,0.142274678,0.139825314,0.133000121,0.136651427,0.134539858,0.146505669
Algeria,DZA,Voice and Accountability: Estimate,VA.EST,-1.267225742,-1.375023961,-1.211201072,-1.118715048,-1.136588335,-0.815118015,-0.763326883,-0.923715591,-0.999914706,-0.989559352,-1.05728662,-1.026946187,-1.000295997,-0.897812963,-0.888667643,-0.92858386
Algeria,DZA,Voice and Accountability: Number of Sources,VA.NO.SRC,5,5,6,8,9,12,13,13,14,15,15,15,15,15,15,12
Algeria,DZA,Voice and Accountability: Percentile Rank,VA.PER.RNK,12.5,10.09615421,12.98076916,17.30769157,17.30769157,24.51922989,26.44230843,22.11538506,19.71153831,19.71153831,17.06161118,18.00947952,18.30985832,21.80094719,22.74881554,22.66009903
Algeria,DZA,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,6.220095634,3.349282265,6.698564529,10.52631569,10.04784679,18.66028786,19.61722565,17.70335007,13.39712906,15.78947353,12.73584938,13.679245,14.01869202,16.50943375,16.98113251,16.66666603
Algeria,DZA,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,20.57416344,19.1387558,22.48803902,23.92344475,24.4019146,30.62200928,30.14354134,27.75119591,25.35885239,25.35885239,25,25.94339561,26.16822433,27.83018875,28.30188751,27.94117737
